Sentence,Two_Entity,Predict,Label,idx,row,col
"enemy territory while gil ##christ is newly prominent on the anti - immigration front - he recently joined the california coalition for immigration reform , a hate group whose leader routinely describes mexican ##s as ` ` savage ##s ' ' - sim ##co ##x has been active since 2002 , when he founded civil homeland defense , a tombstone - based vi ##gil ##ante militia that he bra ##gs has captured more than 5 , 000 mexican ##s and central americans who entered the country without visas .","[[california, coalition, for, immigration, reform], [sim, ##co, ##x]]",no_relation,no_relation,4371,0,0
"that ' s where i saw the real kelly come out , the real kelly .","[[kelly], [kelly]]",no_relation,no_relation,4372,0,0
"she ' s been da ##bbling in ka ##bba ##lah , a form of jewish mystic ##ism , for more than a decade and has taken on a hebrew name , esther .","[[she], [hebrew]]",no_relation,no_relation,4373,0,0
"though he loves sci - fi , it could be argued that fuller ' s best work is do ##used in qui ##rk ( ` ` wonder ##falls , ' ' ` ` pushing dai ##sies ' ' ) , where he can exercise a particular el ##an for clever word ##play , be ##mus ##ed romantic ##ism and bitter ##sw ##eet sarcasm .","[[wonder, ##falls], [he]]",no_relation,no_relation,4374,0,0
"the disc boasts additional collaborations with future cut : darren lewis & tun ##de baba ##lo ##la ( nicole sc ##her ##zing ##er , melanie fiona ) , amanda ghost & ian den ##ch ( beyonce knowles , daniel mer ##ri ##weather ) , greg ku ##rst ##in ( lily allen , kylie minogue ) and cathy dennis ( janet jackson , sophie ellis be ##xt ##or ) .","[[melanie, fiona], [beyonce, knowles]]",no_relation,no_relation,4376,0,0
"kim said that while walking up the 18th fair ##way sunday , knowing his victory was clinched , he had chill ##s going up and down his spine .","[[18th, fair, ##way], [his]]",no_relation,no_relation,4377,0,0
"carolyn goodman , a manhattan clinical psychologist who became a nationally prominent civil rights advocate after her son andrew and two other civil rights workers were murdered by the ku k ##lux klan in mississippi in 1964 , died friday at her home on the upper west side .","[[carolyn, goodman], [two]]",no_relation,no_relation,4378,0,0
"she attended wellesley college , where she was one of two black freshmen .","[[she], [two]]",no_relation,no_relation,4379,0,0
"some other attractions , such as the main street haunted hotel and the demon jungle , will also come back to the theme park to be part of the halloween events .","[[demon, jungle], [halloween]]",no_relation,no_relation,4380,0,0
"participants , including foreign ministers , from 57 member states of the organization of the islamic conference ( o ##ic ) gathered here for the two - day preparatory meeting of the foreign ministers , held in prelude to the 11th session of the islamic summit conference , scheduled to take place on march 13 to 14 under the theme ` ` islam in the 21st century . ' '","[[organization, of, the, islamic, conference], [islamic, summit, conference]]",no_relation,no_relation,4381,0,0
"as part of the deal , dc ##c also paid euro ##3 . 4 million ( us $ 5 . 4 million ) to four institutional investors that lost out from fl ##avi ##n ' s dumping of f ##y ##ffe ##s shares : eagle star insurance and hi ##ber ##nian insurance in ireland , and u . s . investment houses dr ##ey ##fus funds and founders asset management .","[[f, ##y, ##ffe, ##s], [eagle, star, insurance]]",no_relation,no_relation,4382,0,0
"button took something of a gamble by leaving bra ##wn gp ( now mercedes ) to join mclaren , where he is directly compared with hamilton - - a talented driver who had been integrated into the team since his teenage years and won the world drivers ' champion in 2008 .","[[bra, ##wn], [hamilton]]",no_relation,no_relation,4383,0,0
"none of boston ' s largest fund complexes - including fidelity , m ##fs , putnam investments , columbia , evergreen investments , and pioneer investments - would provide much detail about their pay .","[[fidelity], [pioneer, investments]]",no_relation,no_relation,4384,0,0
"while in honduras , negro ##pon ##te and his wife , diana , a historian , adopted five orphaned or abandoned hon ##dur ##an children .","[[negro, ##pon, ##te], [historian]]",no_relation,no_relation,4386,0,0
"| | > | > if you want the full text , you ' ll have to pay for it . . . | > | > http : / / r ##pd . oxford ##jou ##rna ##ls . org / c ##gi / content / abstract / 106 / 4 / 321 ? max ##tos ##ho . . . | > | > radiation protection dos ##ime ##try 106 : 321 - 323 ( 2003 ) | > © 2003 oxford university press | > | > effects of weak electric fields on the activity of neurons and | > ne ##uron ##al networks | > j . g . r . jeff ##ery ##s , j . dean ##s , m . bi ##kson and j . fox | > | > electric fields applied to brain tissue will affect cellular | > properties .","[[2003], [oxford, university, press]]",no_relation,no_relation,4387,0,0
"hayden ' s appearance followed disclosure ##s by a former cia officer , john ki ##ria ##kou , who said that the use of a simulated drowning technique known as water ##boarding on zu ##bai ##da eli ##cite ##d information that ` ` probably saved lives ' ' but also amounted to torture .","[[john, ki, ##ria, ##kou], [zu, ##bai, ##da]]",no_relation,no_relation,4389,0,0
"besides his brother , of minneapolis , no ##lt ##e is survived by his wife of 62 years , the former jeanne mc ##qua ##rrie ; four sons , charles , of fairfield , con ##n . ; roger , of gilbert ##sville , pa . ; douglas , of san francisco ; and jameson , of denver ; two sisters , mimi k ##re ##bs of marble ##head , mass . , and jacqueline jones of min ##net ##on ##ka , min ##n . ; and nine grandchildren .","[[no, ##lt, ##e], [san, francisco]]",no_relation,no_relation,4390,0,0
"and the analysts on stephan ##op ##oulos ' program had the same kind of inc ##est ##uous ties as the ones on nbc : victoria clarke , who was a spoke ##sw ##oman for mccain before she became the pentagon spoke ##sw ##oman under former defense secretary donald h . rum ##sf ##eld ; dee dee myers , a press secretary for the clinton white house ; robert b . reich , who was president clinton ' s secretary of labor ; and george f . will , a columnist whose wife was a senior adviser to former sen . bob do ##le in his 1996 presidential race .","[[dee, dee, myers], [president]]",no_relation,no_relation,4391,0,0
stephanie pratt and st ##ac ##ie hall were spotted last night at empire hollywood helping holly mont ##ag celebrate her birthday .,"[[holly, mont, ##ag], [her]]",no_relation,no_relation,4392,0,0
russo said al ##cate ##l - luce ##nt has no intention of selling the division .,"[[russo], [al, ##cate, ##l, -, luce, ##nt]]",no_relation,no_relation,4393,0,0
"the request was table ##d by states from the arab league and the organisation of the islamic conference ( o ##ic ) , ka ##pl ##un told af ##p .","[[o, ##ic], [af, ##p]]",no_relation,no_relation,4395,0,0
"media reports have also mentioned several other japanese companies , including regional hiroshima bank , trading houses sum ##ito ##mo corp . and ito ##chu corp . , insurance firms including to ##ki ##o marine holdings inc . as well as auto parts maker den ##so corp . , have been named as willing buyers of mazda shares from ford .","[[hiroshima, bank], [ito, ##chu, corp, .]]",no_relation,no_relation,4396,0,0
former playboy play ##mate kendra wilkinson and her nfl husband hank basket ##t are the new parents of a baby boy .,"[[playboy], [her]]",no_relation,no_relation,4397,0,0
"however , differences between la ##ri ##jan ##i and ahmad ##ine ##jad were revealed earlier this year when la ##ri ##jan ##i became upset after the president contra ##dict ##ed him on whether iran would attend a meeting in egypt to discuss iraq .","[[la, ##ri, ##jan, ##i], [him]]",no_relation,no_relation,4398,0,0
"bruce ha ##us ##k ##ne ##cht , judicial analyst for focus on the family action ( f ##ot ##f ' s 501 ( c ) ( 4 ) ) , agreed .","[[f, ##ot, ##f], [4]]",no_relation,no_relation,4399,0,0
"damascus - - saudi permanent representative to the arab league ( al ) ahmad q ##att ##an said here monday that he will attend the upcoming arab summit on behalf of his country , ruling out the presence of saudi king abdullah or foreign minister prince sa ##ud al - fai ##sal .","[[his], [prince, sa, ##ud, al, -, fai, ##sal]]",no_relation,no_relation,4403,0,0
mo ##to ##gp : 2007 san marino gp - ko ##nica min ##olt ##a - sunday report o . .,"[[san, marino], [ko, ##nica, min, ##olt, ##a]]",no_relation,no_relation,4404,0,0
"she opened the door to find two or three men - - i do not recall how many - - who presented her with a large diamond which they said was from charles taylor , ' ' far ##row said , according to the prosecution .","[[she], [her]]",no_relation,no_relation,4405,0,0
"sheldon ' s life after elected office has not been without irony : he was appointed to the dc ##f ' s top job by a governor , charlie cr ##ist , who beat him in his first statewide race , for education commissioner in 2000 .","[[dc, ##f], [him]]",no_relation,no_relation,4406,0,0
"bill gu ##rley , a partner at bench ##mark capital , which was an early investor in e ##bay and open ##table . com , says he believes exaggerated expectations are the problem .","[[bill, gu, ##rley], [he]]",no_relation,no_relation,4407,0,0
"dion ' s yet - untitled set will also feature collaborations with r . kelly ( chant ##e moore , toni bra ##xton ) , tim ` ` tim ##bala ##nd ' ' mo ##sley ( alicia keys , jennifer lopez ) and sc ##ha ##ffer ` ` ne - yo ' ' smith ( jennifer hudson , whitney houston ) .","[[chant, ##e, moore], [sc, ##ha, ##ffer]]",no_relation,no_relation,4408,0,0
"directed by barry son ##nen ##feld ; written by bryan fuller ; son ##nen ##feld , fuller , dan jin ##ks , bruce cohen and brooke kennedy , executive producers ; jim dale , narrator .","[[bryan, fuller], [executive]]",no_relation,no_relation,4409,0,0
"` ` we assess that iran regards its ability to conduct terrorist operations abroad as a key element of its national security strategy , ' ' negro ##pon ##te said .","[[iran], [negro, ##pon, ##te]]",no_relation,no_relation,4411,0,0
the dispute arises from a probe begun last fall by the attorney general into lancaster coroner g . gary ki ##rch ##ner ' s dealings with the press .,"[[last, fall], [g, ., gary, ki, ##rch, ##ner]]",no_relation,no_relation,4412,0,0
"in washington , u . s . state department spokesman robert wood said the united states is ` ` very hopeful ' ' that the nuclear suppliers group would approve a wai ##ver for india .","[[robert, wood], [nuclear, suppliers, group]]",no_relation,no_relation,4413,0,0
"so ##hai ##l , who obtained his first jackson hewitt franchise in 1998 , operates 42 jackson hewitt offices in metro atlanta .","[[so, ##hai, ##l], [jackson, hewitt]]",no_relation,no_relation,4415,0,0
"` ` u . s . trucks can operate for many many years without having a safety dec ##al and never be inspected , ' ' fm ##cs ##a administrator john hill told the associated press in a telephone interview .","[[u, ., s, .], [fm, ##cs, ##a]]",no_relation,no_relation,4417,0,0
"jacksonville 31 , pittsburgh 29","[[jacksonville], [29]]",no_relation,no_relation,4418,0,0
"one of his first actions with the caucus , numbering 12 at the time , was to boycott president nixon ' s state of the union address in 1971 after nixon had refused to meet the group .","[[one], [his]]",no_relation,no_relation,4420,0,0
"boyd has not been at his best recently though and his performance at middlesbrough was very poor , he will be looking to make amend ##s against ipswich and the away side will have to be very fearful if boyd is on top of his game .","[[his], [his]]",no_relation,no_relation,4421,0,0
"hong kong disneyland said the four new shows are ` ` mu ##ppet mobile lab , ' ' which features the mu ##ppet ##s characters , a show based on the hit disney tv movie ` ` high school musical , ' ' an interactive show featuring the character crush from the animated movie ` ` finding ne ##mo , ' ' and a presentation showcasing drawings and art work from disney and pi ##xa ##r animated movies .","[[four], [disney]]",no_relation,no_relation,4423,0,0
"mars ##ans could reject argentina ' s offer and seek international arbitration - - a move that could deter leasing companies from contracting with aero ##line ##as to provide the planes and equipment it needs , williams said .","[[argentina], [aero, ##line, ##as]]",no_relation,no_relation,4424,0,0
"hubbard , 60 , joined the white house as director of the national economic council following bush ' s re - election in 2004 .","[[hubbard], [2004]]",no_relation,no_relation,4425,0,0
"a spokesman for chung ##hwa telecom co . said wednesday that the debris flows in the bash ##i channel damaged several under ##sea cables there , including the streaming media world 3 ( sm ##w ##3 ) , asia pacific cable network ( ap ##c ##n ) , ap ##c ##n ##2 , and east asia crossing ( ea ##c ) .","[[chung, ##hwa, telecom, co, .], [wednesday]]",no_relation,no_relation,4426,0,0
the symbol of the 2004 red sox was the sock that curt sc ##hill ##ing blood ##ied while he conquered the yankees and the st . louis cardinals that october on the way to boston ' s first world series championship in 86 seasons .,"[[red, sox], [october]]",no_relation,no_relation,4427,0,0
"the jakarta globe in indonesia , the world ' s most populous mu ##slin nation , called the us leader an ` ` extraordinary person ' ' .","[[jakarta, globe], [indonesia]]",no_relation,no_relation,4429,0,0
"with ma ##hdi ' s support , he said , 500 million people watched him on television .","[[ma, ##hdi], [he]]",no_relation,no_relation,4430,0,0
"still ##er , his producing partner stuart corn ##feld and the ##rou ##x recently spoke to dave it ##zko ##ff about the making of ` ` tr ##op ##ic thunder ' ' and how they persuaded tom cruise to don a fat suit and a bald wig to play a trash - talking studio boss .","[[the, ##rou, ##x], [tr, ##op, ##ic, thunder]]",no_relation,no_relation,4431,0,0
"singer , who joined the cn ##b governing board in february 2005 , will replace z ##den ##ek tu ##ma , who has stepped down as governor as of june 30 , long before his second six - year term was due to ex ##pire next february .","[[cn, ##b], [june, 30]]",no_relation,no_relation,4432,0,0
"bangladesh has been ruled by an interim government since january 2007 after violent clashes between bn ##p and aw ##ami league supporters prompted the army to step in , impose the emergency and cancel elections .","[[bangladesh], [aw, ##ami, league]]",no_relation,no_relation,4433,0,0
"kim said that while walking up the 18th fair ##way sunday , knowing his victory was clinched , he had chill ##s going up and down his spine .","[[his], [he]]",no_relation,no_relation,4434,0,0
nfc south : atlanta ( 9 - 2 ) 2 .,"[[nfc, south], [atlanta]]",no_relation,no_relation,4436,0,0
"to director justin the ##rou ##x ' s credit , he differentiate ##s his film with a dusk ##y visual style that reflects henry ' s mu ##rky interior .","[[justin, the, ##rou, ##x], [he]]",no_relation,no_relation,4437,0,0
"he played with kim at last year ' s shark shootout , and he sounded like he had an up - close view of the future of the pga tour .","[[he], [shark, shootout]]",no_relation,no_relation,4438,0,0
"top al - q ##aid ##a suspects like abu zu ##bay ##dah and khalid sheikh mohammed were held in poland , along with other ` ` high value detainees , ' ' said the report by dick marty , a swiss senator and former prosecutor tasked by the council of europe , a human rights watch ##dog , to investigate cia activities after reports of secret prisons emerged in 2005 .","[[abu, zu, ##bay, ##dah], [cia]]",no_relation,no_relation,4439,0,0
"but ko ##lle ##k gained international acclaim in the years following his 1965 election as mayor , a tenure marked by a mix of cheerful globe - tr ##otti ##ng to promote jerusalem and raise money on its behalf and tire ##less work developing the city itself .","[[his], [jerusalem]]",no_relation,no_relation,4441,0,0
"when us forces ousted saddam ' s regime from the south in early april 2003 , the bad ##r organization infiltrate ##d from iran to fill the void left by the bush administration ' s failure to plan for security and governance in post - invasion iraq .","[[bad, ##r, organization], [iraq]]",no_relation,no_relation,4442,0,0
"two of the events are the asian martial arts games and asian youth games which will be held respectively in thailand from april 25 to may 3 and from june 29 to july 7 in singapore , the jakarta globe daily said here friday .","[[june, 29], [jakarta, globe]]",no_relation,no_relation,4443,0,0
"ma he ##ping , deputy secretary of the county disciplinary commission of the communist party of china ( cpc ) , was given a warning , while ren qing ##lin , director of the commission ' s investigation department , received a ` ` serious warning ' ' , the lin ##fen city cpc disciplinary commission said .","[[communist, party, of, china], [lin, ##fen]]",no_relation,no_relation,4444,0,0
"the call of duty endowment , or code , made its first grant , of $ 375 , 000 , in november to the washington - based paralyzed veterans of america to set up a vocational center in boston .","[[november], [paralyzed, veterans, of, america]]",no_relation,no_relation,4447,0,0
"during his 14 years at paramount , harris helped steer the growth of cable tv ' s usa network at a time when cable subscribers and services were increasing , and the introduction of satellite distribution for first - run programming , with the launch of ` ` entertainment tonight . ' '","[[his], [usa, network]]",no_relation,no_relation,4448,0,0
"feng crushed li ji ##e of the netherlands 7 - 11 , 13 - 11 , 11 - 7 , 11 - 5 , 11 - 4 , before li jia wei edged out lin ling of hong kong , china 4 - 11 , 14 - 12 , 10 - 12 , 11 - 8 , 5 - 11 , 11 - 9 , 13 - 11 in a thrilling match .","[[li, ji, ##e], [14, -, 12]]",no_relation,no_relation,4449,0,0
"since pakistan has pleaded with china at the highest level not to let it down in the nuclear balance with india , beijing is apparently working out a nuclear deal with islamabad , in case the indo - us nuclear agreement is okay ##ed by the nuclear suppliers group ( ns ##g ) , sources said .","[[indo, -, us], [ns, ##g]]",no_relation,no_relation,4450,0,0
"ne ##l , the head of the scorpion ##s in ga ##ute ##ng province , which includes johannesburg and pretoria , is alleged to have med ##dled in a probe being conducted against one of his officers .","[[scorpion, ##s], [one]]",no_relation,no_relation,4451,0,0
"some internet companies , he said , ` ` are running into the problem that anybody can throw up things on the wall , and after a while there are just too many people doing it . ' '","[[internet], [he]]",no_relation,no_relation,4452,0,0
"the star - stud ##ded roster of bush ' s firm alone includes robin williams , sean penn , to ##bey maguire , mike myers , jennifer hudson , katie holmes , ellen de ##gen ##eres , and ledger ' s ` ` broke ##back ' ' co - star jake g ##yl ##len ##ha ##al .","[[ellen, de, ##gen, ##eres], [broke, ##back]]",no_relation,no_relation,4453,0,0
"kaiser ' s parents had emigrated in 1905 from ukraine , then part of russia , where his four oldest siblings were born .","[[kaiser], [his]]",no_relation,no_relation,4454,0,0
"the weather around the launch pad 39 a at kennedy space center in florida is fairly favorable for endeavor ' s long - waited flight , according to nasa tv .","[[39], [kennedy, space, center]]",no_relation,no_relation,4455,0,0
"the philippines earlier wanted the talks held in manila , but agreed to the o ##ic proposal to open the meeting in jed ##dah then move it to manila , he said .","[[manila], [o, ##ic]]",no_relation,no_relation,4456,0,0
"mr . belle ##court , who had joined the militant indian movement soon after his brother helped found the group in 1968 , became a ne ##go ##tia ##tor in aim ' s 1972 occupation of the bureau of indian affairs headquarters in washington , which was part of the trail of broken treaties caravan .","[[belle, ##court], [1968]]",no_relation,no_relation,4457,0,0
"he couldn ##t tell her that he wanted to marry her right then and there , but he was sure hint ##ing around .","[[he], [her]]",no_relation,no_relation,4458,0,0
"the pl ##enary session was also attended by observers from the asean parliament , the inter parliamentary union , the eurasian economic community ( ee ##c ) , and the organization of islamic conference ( o ##ic ) .","[[organization, of, islamic, conference], [o, ##ic]]",no_relation,no_relation,4459,0,0
"his somewhat al ##oof style is in marked contrast to the pop ##uli ##st approach of his chief rival , former foreign minister and all bas ##otho convention ( abc ) leader tom tha ##bane , who has pledged to end a culture of corruption and poverty .","[[his], [abc]]",no_relation,no_relation,4462,0,0
"after winning its 2007 appeal , f ##y ##ffe ##s initially pressed fl ##avi ##n for its original euro ##85 million demand back in the high court , but backed off after receiving advice that dc ##c would be certain to appeal any such award to the supreme court .","[[f, ##y, ##ffe, ##s], [high, court]]",no_relation,no_relation,4463,0,0
"ferrara was under pressure after three losses in ju ##ve ' s last four serie a games , a run that followed the team ' s elimination from the champions league .","[[ferrara], [serie, a, games]]",no_relation,no_relation,4465,0,0
"daniel peterson , a railway porter and self - taught musician , bestowed his love of music to his five children , offering them a means to escape from poverty .","[[his], [five]]",no_relation,no_relation,4466,0,0
her rendition of the song has been viewed millions of times on the internet .,"[[her], [internet]]",no_relation,no_relation,4469,0,0
den ##ning founded safe passage in 1999 .,"[[den, ##ning], [safe, passage]]",no_relation,no_relation,4470,0,0
"but michel ##in still has a long way to go in trying to over ##take za ##gat in the u . s . za ##gat sells about 650 , 000 copies of its new york city survey each year , and michel ##in expects to sell 150 , 000 copies of its 2007 new york guide , up from 125 , 000 in 2006 .","[[za, ##gat], [125, ,, 000]]",no_relation,no_relation,4471,0,0
"for now , the institute is moving forward with plans to build a new six - bed operating room on the ground floor of its main building next to the d ##mc ' s harper hospital and a new radio ##logy suite on the first and second floor of the harper professional building - - a $ 8 million project it hopes to complete within the next year .","[[d, ##mc], [harper, professional, building]]",no_relation,no_relation,4472,0,0
"as the player - coach and owner of the flint , mic ##h . , tr ##op ##ics , a team in the american basketball association , he ' s meant to be a comical sign of his times .","[[mic, ##h, .], [american, basketball, association]]",no_relation,no_relation,4474,0,0
"ny - schools - chief ( new york ) - - in defending his pick for schools chancellor , mayor michael r . bloomberg has called cat ##hl ##een p . black , a publishing executive with no education experience , the ` ` exactly right person for the job ' ' and suggested that her skills as a manager were un ##ri ##vale ##d .","[[mayor], [cat, ##hl, ##een, p, ., black]]",no_relation,no_relation,4475,0,0
"the legislature will increase its budget , sullivan says , once the dc ##r has shown it can use the money well .","[[sullivan], [dc, ##r]]",no_relation,no_relation,4478,0,0
"directed by jesse pere ##tz ; written by david gui ##on and michael handel ##man ; starring zach bra ##ff , amanda pee ##t , jason bat ##eman , charles gr ##od ##in and mia far ##row","[[zach, bra, ##ff], [mia, far, ##row]]",no_relation,no_relation,4479,0,0
"in 36 degrees heat by lap 40 , hamilton had been lap ##ped by the two leading ferrari ##s who were in stunning form and more than a minute ahead of alonso who recovered third after the pit stops .","[[hamilton], [ferrari, ##s]]",no_relation,no_relation,4480,0,0
"the seoul ' s national red cross is positively considering the d ##pr ##k ' s proposal and will work out measures after discussions with the government , the official , speaking on condition of an ##ony ##mity , was quoted by seoul ' s leading broadcaster y ##t ##n as saying .","[[national, red, cross], [d, ##pr, ##k]]",no_relation,no_relation,4481,0,0
"in the last episode if no one noticed ali said straight to jake that she does n ' t even want to talk about vienna anymore , and says she regrets that .","[[jake], [she]]",no_relation,no_relation,4483,0,0
"i caught up with the singer / songwriter to talk about the album , favorite songs , dream collaborations , working with mega producer tim ` ` tim ##bala ##nd ' ' mo ##sley , and her good friend - alicia keys .","[[tim, ##bala, ##nd], [her]]",no_relation,no_relation,4484,0,0
"national forum on children , families and the courts to con ##ven ##e in philadelphia on april 29 - - may 2 , 2008 , in philadelphia , pa , the national council of juvenile and family court judges , in conjunction with the supreme court of pennsylvania , will conduct the national forum on children , families and the courts : planning for the future . faculty will discuss the latest research findings and provide training to assist judges and other professionals who work with children and families involved with court proceedings .","[[courts, to, con, ##ven, ##e], [supreme, court, of, pennsylvania]]",no_relation,no_relation,4485,0,0
"sharp ##ton _ new york _ in the first year and a half of the obama administration , the rev . al sharp ##ton has had a voice in some of the most important policy debates affecting the black community ; this week three cabinet secretaries and a host of lower - level government officials are speaking at sharp ##ton ' s annual national action network convention in new york .","[[this, week], [national, action, network]]",no_relation,no_relation,4486,0,0
"it ##w aims for searing heartbreak and sometimes gets accused of un ##watch ##able sap , and ultimately ends up landing right in the middle .","[[it, ##w], [sap]]",no_relation,no_relation,4488,0,0
cow ##en says leaders of the 15 other euro ##zone nations as well as the washington - based im ##f plan to fund a credit line for ireland ' s state - supported banks .,"[[cow, ##en], [im, ##f]]",no_relation,no_relation,4489,0,0
"source : news release , ` ` aba journal : eye ##wi ##tness reliability called into question , ' ' american bar association , september 27 , 1999 .","[[aba, journal], [american, bar, association]]",no_relation,no_relation,4491,0,0
"when abc entertainment chief steve mcpherson quit his job the night before summer tv press tour 2010 officially got underway at the beverly hills hilton hotel , it became the lei ##tm ##ot ##if of every executive q & a session that would follow .","[[steve, mcpherson], [his]]",no_relation,no_relation,4492,0,0
les ##otho ' s ruling lcd party and its strong challenger all bas ##otho convention ( abc ) were locked into a tight race as predicted on sunday as results of the country ' s elections on the previous day were streaming in .,"[[abc], [sunday]]",no_relation,no_relation,4493,0,0
"again , the aiming of this theme session is to present good papers on the state of the art on data quality ( estimate of precision level , sampling techniques , raising procedures , etc ) and not a discussion for the dc ##r ( you the have pg for that . . . ) .","[[present], [dc, ##r]]",no_relation,no_relation,4494,0,0
"eli ##zon ##do had a simpler question : ` ` i wonder what took so long , frankly , ' ' he said .","[[eli, ##zon, ##do], [he]]",no_relation,no_relation,4495,0,0
"he offered the explanation in response to media inquiries on an earlier announcement by premier - designate chang chun - hs ##iu ##ng that he had named former chief of the general staff lee tie ##n - yu as the new minister of national defense , replacing lee j ##ye , who will be retiring .","[[he], [lee, j, ##ye]]",no_relation,no_relation,4496,0,0
"when core ##tta king heard the initial thump of the bomb hitting the porch , she snatched up baby yo ##landa and ran to the back of the house .","[[core, ##tta, king], [yo, ##landa]]",no_relation,no_relation,4497,0,0
"nec requires you to protect a direct buried u ##f cable with a g ##fc ##i device at the feed end if it is buried 12 inches , or it must be buried at 24 inches .","[[nec], [24]]",no_relation,no_relation,4498,0,0
"and it shows , not least in the tender chemistry between ellen and jake .","[[ellen], [jake]]",no_relation,no_relation,4499,0,0
he wrote four books touching on his white house years and his relationship with the reagan ##s .,"[[years], [his]]",no_relation,no_relation,4500,0,0
"the former reformer and canadian alliance disciple has been fl ##og ##ging that can ##ard pretty hard ever since the standard , his news and views mag ( now online only ) republished the infamous muhammad cartoons in 2006 .","[[canadian, alliance], [his]]",no_relation,no_relation,4502,0,0
"pali ##n spokesman bill mca ##llis ##ter em ##pha ##tically denied those rumors , and mccain adviser mark salt ##er said the campaign announced the daughter ' s pregnancy to re ##bu ##t them .","[[bill, mca, ##llis, ##ter], [mccain]]",no_relation,no_relation,4503,0,0
"he has failed to listen to the words of law ##makers , ' ' he said , adding only that k ##ham ##ene ##i had agreed to hold further talks with law ##makers .","[[he], [k, ##ham, ##ene, ##i]]",no_relation,no_relation,4504,0,0
"pine ##llas - pas ##co public defender bob dil ##linger started the diversion program in 2004 , after noticing the increase in offenders recycling through the court system who had a mental illness , a drug addiction , or sometimes both .","[[bob, dil, ##linger], [illness]]",no_relation,no_relation,4505,0,0
"abdul karim al - k ##haw ##ina ##y , editor of the al - shu ##ra weekly , was abducted on the street by about 7 people who jumped out of a land cruiser with covered car plates and took him away , the yemen ##i journalists syndicate said , citing eye ##wi ##tness ##es .","[[abdul, karim, al, -, k, ##haw, ##ina, ##y], [yemen, ##i, journalists, syndicate]]",no_relation,no_relation,4507,0,0
"mort ##ier , currently director of the opera national de paris , was to serve as general manager and artistic director in 2009 - 2010 at city opera , with a mandate to breathe life into the poorer neighbor to the renowned metropolitan opera .","[[opera, national, de, paris], [metropolitan, opera]]",no_relation,no_relation,4509,0,0
"on june 21 , 2005 , the 41st anniversary of the killings , a jury acquitted mr . kill ##en of murder but found him guilty of mans ##lau ##ght ##er in the deaths of andrew goodman , james chan ##ey and michael sc ##h ##wer ##ner .","[[mans, ##lau, ##ght, ##er], [andrew, goodman]]",no_relation,no_relation,4510,0,0
"clients include ao ##l , canon , he ##wl ##ett - packard , ko ##dak , microsoft , mint ##on , nik ##on , olympus , pen ##ta ##x , samsung , san ##yo and sony .","[[pen, ##ta, ##x], [samsung]]",no_relation,no_relation,4511,0,0
den ##so tech line gives 234 - 900 ##7 ( o ##e # 89 ##46 ##7 ##41 ##0 ##21 ) .,"[[den, ##so], [o, ##e]]",no_relation,no_relation,4512,0,0
"ko ##lle ##k is survived by his widow tam ##ar , son amos and daughter os ##nat .","[[ko, ##lle, ##k], [his]]",no_relation,no_relation,4513,0,0
"green ##pe ##ace ' s eu agriculture policy director marco con ##tier ##o was un ##im ##pressed as he handed over a 180 , 000 - signature petition calling on the eu executive to stop the author ##isation of gm rice made by german ph ##arm ##ae ##uti ##cal giant bayer .","[[marco, con, ##tier, ##o], [he]]",no_relation,no_relation,4514,0,0
the 2001 election resulted in a 18 - 18 tie between the un ##c and the p ##n ##m and then president an ##r robinson appointed manning prime minister .,"[[un, ##c], [p, ##n, ##m]]",no_relation,no_relation,4515,0,0
"in the super 14 tournament , the can ##te ##bury crusaders beat the nsw war ##ata ##hs 20 - 12 in the final , their seventh super rugby title in their ninth final in 11 years .","[[nsw, war, ##ata, ##hs], [20, -, 12]]",no_relation,no_relation,4516,0,0
"damascus - - saudi permanent representative to the arab league ( al ) ahmad q ##att ##an said here on monday that he would attend the upcoming arab summit on behalf of his country , ruling out the presence of saudi king abdullah or foreign minister prince sa ##ud al - fai ##sal .","[[his], [saudi]]",no_relation,no_relation,4517,0,0
"he w ##net and done his duty , after he had been there , seen it and done it , he came out against the war , bush was doing well if he actually turned up for his national ga ##ur ##d duty , i know who i would have preferred as commander in chief !","[[his], [he]]",no_relation,no_relation,4518,0,0
"sen . hillary rod ##ham clinton of new york , new mexico gov . bill richardson and sen . christopher dodd of connecticut each have visited pa ##hr ##ump once .","[[new, mexico], [christopher, dodd]]",no_relation,no_relation,4520,0,0
"north korea , syria , lebanon , cuba , most of the continent of africa , haiti , iran , saudi arabia , yemen , and wow , even communist china ( our favorite trading partner ) - - they are all countries under ty ##ran ##ny led by brutal tyrant ##s .","[[yemen], [communist, china]]",no_relation,no_relation,4521,0,0
"in a special election to fill the seat of the late rep . paul gill ##mo ##r , r - ohio , last month , the national republican congressional committee attacked democrat robin weir ##au ##ch for backing universal health insurance because it could extend taxpayer - funded health care to illegal immigrants .","[[paul, gill, ##mo, ##r], [democrat]]",no_relation,no_relation,4522,0,0
"in follow - up phone conversations with a nasa agent , davis acknowledged the rock was not sell ##able on the open market and fr ##ette ##d about an agent knocking on her door and taking the material , which she was willing to sell for ` ` big money underground . ' '","[[her], [she]]",no_relation,no_relation,4523,0,0
